Column 1,Column 2,Column 3,Column 4,Column 5,Column 6
Dirc2,-8.95518111,-3.602132527,-9.83471806,-17.05077656,-14.4759203
Dis3,0,0,0,11.332077597,11.041349608
Dis3l,-7.098904782,0,0,0,0
Dis3l2,10.610034547,0,0,0,0
Disp1,0,-5.20388281,0,0,0
Disp2,0,0,0,22.189516345,0
Dixdc1,0,-24.19000592,-41.0333041,-40.0741266,-41.44558131
Dlat,-11.18628293,0,0,-7.010150405,-9.347398068
Dlc1,0,-7.285894561,0,0,0
Dlg3,-11.18628293,0,-8.16765912,0,-9.024467158
Dlg5,0,9.5733328687,0,0,0
Dlgap3,14.561127613,0,0,0,0
Dlgap4,-9.998720163,0,7.3656505943,-0.890477788,-8.603962508
Dlgap5,0,0,0,44.093368638,80.249530937
Dlk2,-11.8835413,0,0,0,0
Dll1,-16.00993897,22.043042277,33.797680782,13.754806123,0
Dll4,0,0,-15.53293459,-7.852386709,-23.70830422
Dlst,12.559847675,0,0,0,0
Dmac1,0,0,0,0,10.084758281
Dmac2,8.5725062583,0,0,-9.625142867,0
Dmap1,10.610034547,0,0,0,0
Dmbt1,0,0,31.273428056,46.497741866,0
Dmd,0,-11.39390668,-20.02451818,-18.37014768,-22.19049813
Dmpk,0,-7.183530166,-19.1001074,-8.526398253,0
Dmrt2,0,0,0,-10.90752668,0
Dmtf1,0,13.839309512,0,0,0
Dmtn,0,0,0,-16.40609698,-20.35761868
Dmxl1,0,9.3120674971,0,-5.850169494,0
Dna2,0,14.097460045,0,0,17.447747213
Dnah2,0,-13.14825028,-6.966679275,-14.1319503,-20.47272789
Dnah5,0,-21.32971296,-29.88317569,-28.32566253,-30.18312422
Dnah6,0,-20.22311224,-31.02567334,-36.49544303,-31.42467829
Dnah7a,0,0,0,0,-9.676690775
Dnah7c,0,0,0,-28.81536426,-20.2450869
Dnah8,13.317991008,0,-37.59331759,-22.05092487,0
Dnah9,0,0,-11.5092725,-13.21371666,-18.63021019
Dnah10,0,-14.35297856,0,-19.44547991,0
Dnah11,0,0,0,-12.08743056,-15.60303493
Dnah12,0,0,0,-11.46890446,-15.83431325
Dnaic1,-36.14477137,0,-12.17118255,-12.4315939,0
Dnaja1,-30.44793851,0,7.7382763429,0,0
Dnaja2,0,9.644317112,0,0,0
Dnaja3,-9.998720163,0,0,0,0
Dnaja4,-7.098904782,-14.74463249,-18.83737243,-13.70625041,-15.41884083
Dnajb1,-31.91599825,0,11.755668892,0,0
Dnajb2,0,0,0,-7.76566052,-12.92761664
Dnajb4,-11.18628293,-12.56132691,0,-7.942752034,-5.945051221
Dnajb5,0,19.875580703,9.983107573,0,0
Dnajb6,0,7.7508748566,0,0,0
Dnajb8,15.845851557,0,0,0,0
Dnajb9,0,0,13.203648237,0,-11.3962456
Dnajb11,11.359041115,0,18.946198366,10.692149633,8.5537359813
Dnajc1,26.883371418,3.8534756293,0,0,0
Dnajc2,0,0,9.1422240753,13.150914528,21.435071933
Dnajc3,0,0,13.589309539,12.834236307,0
Dnajc5,0,0,16.445672033,17.103946938,16.880216865
Dnajc8,9.5181530217,0,0,0,0
Dnajc9,0,-2.367512699,0,0,27.133775861
Dnajc10,-14.23892923,-0.457881869,0,0,0
Dnajc13,0,8.711801512,13.55953959,0,0
Dnajc15,0,0,0,0,39.462276902
Dnajc17,9.1353233717,0,4.2380525747,15.469120202,0
Dnajc18,0,0,0,10.680767482,14.726390727
Dnajc21,24.881772763,0,0,0,0
Dnajc28,9.56524068,-24.27388127,-30.78955146,-24.40779013,-22.3733896
Dnal1,0,-7.284855338,0,0,0
Dnase1l2,0,-6.318626723,0,0,0
Dnase1l3,0,0,62.046234258,0,52.757184335
Dnase2a,0,-9.816180485,-21.80764584,-28.37861294,-11.36762689
Dner,0,0,-10.18083268,0,0
Dnlz,-8.09619576,0,0,0,0
Dnm1,7.0989047817,0,0,0,0
Dnm1l,0,-5.190381575,0,0,9.8040962484
Dnm2,14.331246703,0,0,0,0
Dnm3os,0,8.8464201813,19.655525789,33.150465591,0
Dnmbp,0,0,0,-8.319722983,-10.95122959
Dnmt1,0,0,0,11.478407112,34.719568838
Dnmt3a,0,0,12.146853731,6.2629757737,23.810311927
Dnmt3b-ps1,0,0,20.751790837,0,0
Dnmt3l,0,0,14.574002103,30.624057124,20.611172211
Dnph1,0,0,0,19.792282334,16.697878406
Dock1,0,0,-12.58426227,0,0
Dock2,0,0,12.899420627,0,33.042266754
Dock4,18.286356398,-22.95516228,-15.70099418,-24.02934456,-20.21320296
Dock5,-8.09619576,0,6.9337498547,9.7378934803,9.6154665314
Dock6,12.23169771,-6.268805265,-13.00529667,-14.58702538,-24.75035497
Dock7,0,-5.146085247,-13.61971669,0,0
Dock8,-8.572506258,-2.912502493,0,-1.030314149,0
Dock9,11.810781827,5.0861110793,-13.89025897,-19.90097653,-35.36440103
Dock10,0,-7.247759223,0,0,0
Dock11,0,0,0,2.0536691821,21.241300136
Dohh,-9.518153022,0,0,-15.18992139,-14.22530306
Dok1,13.192960237,8.2183217727,25.433999223,12.264781784,13.76592339
Dok2,0,0,0,16.504120276,46.608115426
Dok3,12.23169771,0,0,0,0
Dok7,-13.59944732,0,11.463271134,0,0
Donson,0,0,0,13.378496952,19.931259727
Dopey1,0,-23.77917076,-14.59801607,-14.15659967,-15.55619177
Dopey2,0,-1.917058287,0,-10.15944345,-12.14229282
Dot1l,-13.61144232,-7.880272341,0,0,0
Dpagt1,2.0375282883,-9.934710513,0,0,0
Dpep2,0,0,15.861196412,32.101949757,0
Dph1,0,0,0,8.7859172311,3.7183133982
Dph3,0,0,0,-1.322792612,-8.100427668
Dph5,0,0,10.046053436,9.5079109684,0
Dpm1,0,0,0,-7.61289104,-10.94942418
Dpp3,0,0,0,0,10.597944302
Dpp4,0,-5.257375033,-20.63714911,-31.82906484,-17.52415531
Dpp6,0,0,0,-22.37250931,-24.25153269
Dpp7,9.56524068,-11.44029003,0,0,0
Dpp8,0,0,-23.11402742,-18.51026069,-15.7899091
Dppa3,0,0,0,40.288454898,45.799644085
Dppa5a,0,0,0,-23.25802943,-16.25430839
Dpt,0,0,-21.31601847,-11.37033272,0
Dpy19l1,0,10.524673091,14.32531198,14.332573382,22.738877634
Dpy19l3,0,0,0,6.7414503327,9.9840999713
Dpy30,-10.61003455,0,-9.941012653,0,0
Dpyd,0,-0.099402675,0,0,-14.58562409
Dpysl2,-10.49472116,-15.9879869,-31.91908912,-19.7693506,-12.96084934
Dpysl3,0,0,-12.95205612,0,0
Dr1,0,11.874934233,16.544861174,0,11.001954105
Dram1,0,-15.32275667,-13.52291336,-21.43326047,-12.58922424
Dram2,0,7.6990737013,0,0,0
Drc1,0,0,0,-13.88670397,-24.9194675
Drc3,-3.00051839,0,0,0,-13.37835163
Drc7,0,0,0,0,-17.06318939
Drd3,8.5772709183,-24.58141903,0,0,0
Drosha,-10.61003455,0,-7.799124653,0,0
Drr1,0,0,0,0,11.277643272
Dscc1,0,-7.479901325,0,49.284386492,75.801613053
Dse,0,17.819073677,12.506046592,11.006492377,10.116560905
Dsel,0,-12.50023785,-12.99198833,0,0
Dsg2,0,-14.74232186,0,-11.79806557,-17.43206069
Dsn1,0,0,0,18.598989253,48.377964954
Dsp,0,-11.57611039,-13.78249362,-14.58158995,-15.19430433
Dst,0,-5.044909899,3.0592563953,-18.26742111,-17.81948178
Dstn,0,-18.21592142,-8.909104847,0,-13.48601996
Dstyk,0,-20.7466893,-12.23297326,-7.043279427,-9.160279631
Dtd1,0,0,-9.095585051,0,0
Dtd2,0,0,0,-10.8475509,-12.2520723
Dtl,0,-18.45059973,0,61.119550257,83.060327951
Dtna,0,0,0,-10.28248974,-16.59171256
Dtnbp1,22.088231208,0,4.1128906142,0,0
Dtwd1,0,6.701193398,0,0,0
Dtx1,10.902081862,0,0,0,24.063261282
Dtx2,0,0,10.490628511,0,0
Dtx3,10.03774191,9.222014704,0,0,0
Dtx4,0,9.1984395464,13.312815332,27.43879632,14.536360555
Dtymk,0,-7.515663521,0,14.460266955,21.78488288
Dubr,0,-5.955169433,-24.62430506,-18.85645831,0
Duoxa2,0,11.833220549,0,0,0
Dus1l,0,0,0,-60.13966576,0
Dusp1,0,0,0,0,-22.53672333
Dusp2,0,38.780821319,53.522450851,31.519279153,53.492125353
Dusp4,0,6.6028290227,0,-9.512718547,0
Dusp7,12.373081393,0,0,0,0
Dusp8,-14.82667616,32.533454543,17.575172461,0,0
Dusp10,-8.577270918,0,10.382462778,10.732058536,18.385719617
Dusp11,-10.61003455,1.6396568673,8.8871822053,0,10.491558194
Dusp12,0,0.116980796,0,-9.768413865,0
Dusp14,-14.69901135,0,0,0,0
Dusp16,0,7.6999901353,7.3858476756,0,-7.168420291
Dusp18,-15.97678892,4.13717891,0,0,0
Dusp19,0,0,0,4.2678155505,10.760178279
Dusp26,-22.22755026,0,-23.30515482,-27.99525416,-27.51052598
Dusp28,-8.09619576,15.637553311,42.258562471,0,0
Dut,-10.49472116,-6.278428231,0,18.942214788,52.436233583
DV062564,0,1.026478688,-12.83445419,-17.27348043,-18.39972721
Dvl1,14.238929233,0,0,0,-12.70878255
DXBay18,0,-8.21636235,-12.79799383,-15.59162525,-20.85583842
Dydc2,-10.03774191,0,0,0,0
Dym,0,-10.4610818,0,0,0
Dync1h1,-10.61003455,-9.983381272,0,0,0
Dync1i2,-10.87136136,-5.769591896,0,0,0
Dync1li2,0,-10.01780626,-18.40986897,-16.05134305,-12.04666832
Dync2h1,-23.83782718,-11.88174321,-20.16175208,-24.46032331,-11.80996386
Dync2li1,0,2.2141495653,0,0,0
Dynll1,0,-7.819703169,0,0,0
Dynll2,0,-9.568326655,-12.28911189,-4.956227649,12.171161287
Dynlrb2,0,0,-24.83735709,-15.34429113,-15.86198604
Dynlt1b,0,0,-14.67814209,-19.9243679,-11.36038397
Dynlt3,0,-5.705030401,-13.29638179,0,0
Dyrk1b,0,-11.11380615,-7.708125213,0,0
Dyrk3,0,9.9166572281,0,0,0
Dysf,6.1427334733,0,0,0,0
Dyx1c1,0,0.6301322455,0,0,0
Dzank1,0,-22.67517653,-26.56923241,-11.97584923,-20.61210267
Dzip1,0,0,-7.893083052,0,0
Dzip1l,-13.10334345,-0.218744995,-6.736354296,0,0
Dzip3,0,-4.966110186,0,0,0
E030046B03Rik,0,0,-10.28342381,-30.0639235,-29.69055731
E2f1,0,-6.930378395,0,24.536959533,39.326243121
E2f2,0,0,-9.626941945,0,12.050406347
E2f3,0,0.0543388173,11.254318656,21.572191413,33.206196844
E2f4,-15.70075615,0,0,0,0
E2f5,0,1.9190599887,0,0,0
E2f7,0,0,0,51.098696172,72.112904062
E2f8,0,0,0,47.341830267,77.365867003
E130102H24Rik,0,0,9.3256396987,-10.55723182,-16.87767222
E130104P22Rik,0,0.255015554,-13.25595747,-11.72667927,0
E130112N10Rik,0,0,0,-8.74516657,0
E130114P18Rik,0,0.4237236198,0,0,0
E130120C16Rik,0,0,-21.27099555,-18.48036402,-11.5152235
E130308A19Rik,0,-10.86745112,-20.7628983,-13.73417924,-12.5911844
E230001N04Rik,0,0,14.073469334,0,0
E230008J23Rik,0,0,-8.402456606,0,0
E230008O15Rik,0,-3.784829831,0,-9.857051451,0
E230029C05Rik,0,0,14.297965758,19.799344063,16.225592751
E330009J07Rik,0,-7.518651803,-19.80747039,-11.4242057,-9.333772595
E430014L09Rik,9.5181530217,0,0,-12.38808754,-18.31659793
E430018J23Rik,0,0,0,0,-6.841339103
Eaf2,0,0,0,0,15.750549541
Ear1,-15.86213898,0,0,-20.07465636,-41.41192271
Ear3,-12.66290832,-17.57394262,0,0,-37.75729283
Ear6,-25.44547347,-20.60824373,0,0,-34.57704073
Ear10,-29.4450464,-16.3525976,0,-16.98214567,-37.64159366
Ebf1,0,0,-16.57353246,-20.31387822,-19.77828375
Ebi3,0,0,23.127176699,22.205506576,0
Ebna1bp2,0,0,0,4.1576126247,-4.480185478
Ebpl,0,0,-7.951430567,-10.96118236,0
Ecd,-4.362809898,0,0,0,0
Ece1,0,0,0,-15.22214459,-22.7561901
Ece2,0,22.987302518,38.9709991,21.265194387,0
Echdc2,0,-11.94223389,-32.41298602,-22.83535501,-14.5848619
Echdc3,-12.23169771,-14.77630053,-17.11880486,-14.2545172,-18.47295278
Eci3,-11.05817929,0,0,0,0
Ecm1,0,0,0,11.902491597,0
Ecm2,-12.66290832,-6.840218066,-27.11746166,-40.1122038,-25.32687992
Ect2,0,-18.35165615,0,57.414381645,79.435805585
Eda,0,-7.672260206,0,0,0
Eda2r,0,0,0,0,21.636413478
Edar,0,31.779365202,13.667317098,0,0
Edaradd,0,0,-17.76452575,-19.37055474,0
Edc4,-11.41787125,0,0,0,0
Edem1,0,16.68012575,30.495278167,30.499774862,32.052137267
Edil3,0,-12.61743604,-28.69357489,-14.03499112,-16.53905543
Edn1,0,0,0,0,-19.44637973
Edn3,0,0,-13.44323604,0,0
Ednra,0,-14.94917464,0,0,-9.283901413
Ednrb,10.083531978,0.4272205427,-45.73746286,-38.05691545,-41.33715515
Eea1,-9.135323372,0.7428475327,12.924151128,0,0
Eed,0,-1.22469248,0,13.884072638,0
Eef1a1,13.769097738,0,0,0,0
Eef1e1,0,0,14.326093871,19.927059444,11.210764585
Eef1g,0,0,0,19.859182747,9.2406480425
Eef2,16.314278257,0,0,0,0
Eef2k,7.6095161567,-5.838685433,0,0,-12.44547766
Efcab1,7.6095161567,0.0814114992,-8.191828757,0,0
Efcab2,0,0,0,-11.3835506,-17.78912776
Efcab3,0,0,21.453507089,0,0
Efcab6,0,0,0,-13.11689046,-15.66637931
Efcab7,0,-0.76070087,0,0,0
Efcab10,-14.56112761,0,-10.71768482,-13.56022917,0
Efcab11,0,0,0,14.480545416,40.647677662
Efcab12,0,-9.948634313,0,0,0
Efcab14,0,0,0,0,-8.88548084
Efemp1,0,0,-26.15358408,0,-24.47375641
Efemp2,0,0,0,17.423940298,10.854372497
Efhb,0,9.0782248987,10.18664009,0,0
Efhd2,0,0,24.444995896,18.07999386,19.523438849
Efna1,0,8.5072684113,-19.50432516,-12.68771542,-21.99245263
Efna5,0,-0.072215013,0,10.634068542,0
Efnb2,0,-0.454671703,-32.4753229,-22.69203427,-31.78223049
Efr3a,0,-16.7445574,0,0,0
Efr3b,-12.55984768,0,24.419450616,13.347391698,0
Efs,0,-16.53286872,0,0,0
EG245436,0,0,0,10.094996866,0
EG382448,0,0,11.225098099,19.168890256,0
EG630882,-16.26301855,0,0,0,0
EG667984,8.5725062583,24.921648488,59.228983024,65.362699572,0
Egfbp2,0,0,15.166675757,0,0
Egfl6,0,-7.788968057,-25.27450008,0,0
Egfl7,0,0,0,0,-14.03518731
Egflam,0,-6.805061899,-20.65445632,-13.69753006,-13.38413128
Egfr,0,13.450411522,14.518256013,2.8066660265,-11.33502978
Egln1,0,0,-11.86350548,-15.50907859,-10.85001652
Egln3,0,0,0,0,20.861793953
Egr1,0,47.218709097,42.370181121,0,0
Egr2,0,31.655790598,34.088182944,29.945460971,0
Egr4,0,15.420983612,0,0,0
Ehbp1,0,-9.038821638,0,-8.835391402,-14.96931924
Ehbp1l1,0,0,10.949255003,0,0
Ehd2,0,-13.73785394,0,0,0
Ehd4,0,0,0,-20.28546004,-25.98047298
Ehf,0,29.35433234,0,-12.62342239,-22.9169487
Ehhadh,0,-2.288389844,0,0,0
Ei24,0,1.8301558764,0,0,0
Eid1,0,-8.878754227,-12.95081551,0,0
Eif1a,0,20.584042587,28.874868333,20.848325153,0
Eif1ad,0,0,15.428630441,18.49916316,18.470540631
Eif1ax,0,-0.946240517,-18.00327867,6.5576716195,4.1653795193
Eif2a,0,15.850574331,0,0,0
Eif2ak2,0,51.830642033,70.535702953,54.967902482,25.220926791
Eif2ak3,7.0989047817,0,0,0,0
Eif2ak4,0,0,0,0,-6.57733896
Eif2d,11.819827998,0,0,0,0
Eif2s1,10.176625512,0,13.548639616,17.434291836,17.732505533
Eif2s2,-13.19296024,0,12.252449907,17.424060755,10.604251239
Eif2s3x,13.317991008,1.1937210007,0,9.4730014299,12.292480631
Eif3a,0,4.3631486567,0,0,0
Eif3c,0,0,0,4.8911843319,0
Eif3d,0,0,0,8.0973236612,0
Eif3e,15.296413908,0,0,0,0
Eif3j1,-0.742100373,0,0,0,0
Eif3k,15.40328891,0,0,0,0
Eif4a1,0,14.600386244,12.944098309,17.487619217,13.336234114
Eif4a2,0,0,-7.998425499,-17.76741925,-15.65136551
Eif4b,9.1353233717,0,-9.647357985,0,0
Eif4e,-10.90208186,0,0,8.4169213418,0
Eif4e2,0,8.847681104,17.142731056,15.252722002,25.765932044
Eif4e3,-25.26487022,9.4455258333,23.427449112,0,0
Eif4ebp1,-20.08225214,0,0,11.845113235,0
Eif4ebp2,13.893056807,2.658124382,-8.906619397,0,0
Eif4enif1,-11.8835413,8.4295829873,0,0,0
Eif4g1,3.4486631367,0,0,0,0
Eif4g2,0,-0.013942819,0,0,0
Eif5,39.331419117,0,0,-9.116902535,0
Eif5a,0,0,8.4482754602,14.377534971,9.1511012724
Eif5a2,0,0,0,0,9.0743457453
Eif6,0,3.6009829987,19.004072904,13.993925045,0
Eipr1,4.13550195,0,0,0,9.3111088677
Elavl1,0,0,0,0,-8.480497882
Eldr,0,0,0,19.344793406,51.541349161
Elf1,0,20.382500723,17.972296884,-2.204488005,0
Elf2,0,3.7067764507,0,0,0
Elf3,0,14.564843745,13.004670051,0,0
Elf4,0,-13.2877567,0,0,12.478836189
Elf5,0,-24.5105375,-38.54744834,-23.50922225,0
Elfn1,0,0,-19.93775601,-14.40224374,-16.41746185
Elk3,-7.291733948,0,0,0,0
Elk4,0,-11.71649555,-10.66468429,0,0
Ell2,0,13.873118705,15.207690931,8.3914962342,0
Elmo1,0,-6.432326317,0,-7.240685403,0
Elmo3,7.6095161567,0,0,0,0
Elmod2,0,0,9.1604991653,0,0
Eln,0,0,0,32.658767403,62.235774949
Eloa,0,0,9.5683022958,0,0
Elovl1,0,-19.56759243,-15.65511668,-11.56017254,0
Elovl5,0,5.6509681353,-10.00255328,-11.9069066,0
Elp2,0,5.6241812691,0,0,0
Elp4,0,0,-7.854940087,-6.357772131,0
Elp6,0,0,0,0,9.7204943462
Emb,0,-25.64105054,-31.83189723,-32.81458945,0
Emc1,0,-8.531300263,-9.111580851,0,-7.120561816
Emc3,1.539540045,0,0,0,0
Emc4,0,0,-7.614538276,-11.39612807,-8.366183877
Emc6,-11.18628293,0,0,0,0
Emc7,0,0,-9.088041528,-23.38525725,-24.3481005
Emc8,0,0,0,0.3586433137,8.431903314
Emc9,0,0,-12.81740535,0,0
Emcn,0,-11.48253466,-20.93353509,0,0
Eme1,0,0,0,31.214654925,66.549728825
Emg1,19.420297983,0,0,0,0
Emid1,0,0,-22.17024158,0,0
Emilin1,12.125974322,0,18.356357877,28.209908263,0
Emilin2,0,30.415643943,20.490462602,34.402647894,0
Eml1,0,0,-15.89058073,0,-13.04029089
Eml5,0,0,0,-10.58162547,0
Eml6,0,-2.90911973,0,-10.2446689,-20.03679205
Emp1,0,0,0,15.827715039,0
Emp3,0,0,0,14.856666586,23.320080931
En2,0,-1.483484488,0,0,0
Enah,0,-13.6694811,5.7836376084,0,-8.411423649
Enc1,0,26.637043191,45.094892645,25.763169679,0
Endog,0,-9.598927565,-8.790337756,-13.18723992,-16.21292203
Endou,0,0,-15.66563677,-14.82008563,-14.9847619
Endov,9.1353233717,0,-18.04250835,-16.51982454,-5.158047969
Eng,0,0,0,0,-25.31625962
Engase,0,0,0,0,-10.33751574
Enho,-19.44386761,-8.719747138,-13.0968935,0,-12.84616331
Enkd1,0,0,0,9.0248927142,13.338706537
Enkur,0,0,-9.322607853,-11.43192656,-11.30333697
Eno1,0,0,0,18.932142339,23.939697924
Eno4,0,0,0,-12.67153267,-12.83677431
Enoph1,0,0,0,5.8506508785,0
Enpep,-23.99054439,-18.16786495,-33.16034159,-28.03455368,-19.72638118
Enpp1,0,0,-8.554816656,-9.269152363,11.624923533
Enpp2,0,0,-21.17786135,-18.00743665,-11.61009309
Enpp3,0,0,0,-11.06522099,-17.25953791
Enpp4,0,22.148814092,37.448562355,0,0
Enpp5,0,3.254916763,-4.672786596,-12.40746775,-14.96731111
ENSMUSG00000004943,-13.9558771,0,0,0,16.716989287
ENSMUSG00000022294,0,0,0,10.827604824,14.523141577
ENSMUSG00000023461,-12.7886396,-8.705665456,-17.54186548,-17.55327242,-27.93548542
ENSMUSG00000030529,0,0,0,0,9.2182487253
ENSMUSG00000033888,9.1353233717,0,0,8.4248756433,0
ENSMUSG00000034038,10.902081862,0,0,0,0
ENSMUSG00000034890,0,-14.71499761,-13.13594964,0,0
ENSMUSG00000040796,0,-12.5481334,0,0,0
ENSMUSG00000042864,0,0,0,13.089688985,15.532878289
ENSMUSG00000043303,0,0,-13.68847523,0,-10.23672158
ENSMUSG00000044223,-16.21176455,0,0,0,0
ENSMUSG00000052728,0,-1.779839841,0,0,0
ENSMUSG00000059095,0,0,0,16.765112755,22.261472841
ENSMUSG00000060243,0,0,0,14.90634279,21.907639848
ENSMUSG00000061879,-10.87136136,0,0,15.641461853,22.627679106
ENSMUSG00000064261,0,-13.67865636,0,0,-10.76008061
ENSMUSG00000066002,0,0,0,15.184695557,61.684948321
ENSMUSG00000066661,20.389514377,0,0,0,0
ENSMUSG00000067504,-11.05817929,0,0,15.475859389,18.674191702
ENSMUSG00000068346,0,0,0,18.846445724,26.539359778
ENSMUSG00000068466,2.3874519517,10.037052121,0,0,0
ENSMUSG00000068730,10.902081862,0,0,0,0
ENSMUSG00000069124,-14.56112761,0,0,0,0
ENSMUSG00000069586,-16.38355877,0,0,0,0
ENSMUSG00000071289,0,0,0,23.133300276,39.140695198
ENSMUSG00000071667,0,0,0,9.7270953426,7.8426684091
ENSMUSG00000073169,-7.609516157,0,0,0,0
ENSMUSG00000073475,-16.28017531,0,0,0,0
ENSMUSG00000076490,0,0,0,0.9398621405,70.289292586
ENSMUSG00000076824,0,0,0,0,36.743744659
ENSMUSG00000076846,0,0,0,0,38.442812831
ENSMUST00000030569,0,-14.56406048,0,0,0
ENSMUST00000034640,-7.098904782,0,-12.51904312,-13.11004392,0
ENSMUST00000046911,0,0,0,0,17.355665699
ENSMUST00000074060,-15.02855425,0,0,18.006445268,25.705521239
ENSMUST00000074809,-5.703103158,0,0,0,0
ENSMUST00000076215,-8.02760261,0,0,0,0
ENSMUST00000076447,-16.17777433,0,0,0,0
ENSMUST00000077110,-16.00993897,24.034644544,34.132090709,70.512377673,0
ENSMUST00000078613,0,0,0,18.196024399,21.536136058
ENSMUST00000088886,0,0,12.593002457,14.979812377,18.705447869
ENSMUST00000091052,10.494721155,0,0,0,0
ENSMUST00000091141,30.935022903,0,0,0,0
ENSMUST00000098958,10.083531978,0,0,0,0
ENSMUST00000103377,14.629892968,0,0,0,0
ENSMUST00000108969,-4.247714725,0,0,0,0
ENSMUST00000136929,11.186282932,0,0,0,0
ENSMUST00000165691,0,0,0,0,7.2273130397
Entpd1,11.883541295,0,0,0,0
Entpd4,0,-15.21363412,0,0,0
Entpd5,0,-7.870290017,-16.16703472,0,0
Entpd6,0,-5.030316012,0,0,0
Entpd7,0,0,0,20.935249803,31.765861997
Entpd8,0,-17.44075775,-31.85152906,-29.25652443,-28.1707893
Eny2,0,0,0,-17.33695831,-15.5857814
Eomes,0,0,17.389260681,0,50.562482637
Ep400,14.252079378,0,0,0,0
Epas1,0,-0.449851165,-24.40986591,-26.13270707,-38.58389861
Epb41,0,0.5599151367,0,-20.14522847,0
Epb41l1,0,-4.102934963,0,0,0
Epb41l2,0,3.784556004,0,0,-10.23706288
Epb41l4a,0,0.3777913307,0,-15.98587559,-16.97222885
Epb41l4b,-10.08353198,-3.079618649,-28.02757516,-17.69879946,-17.98344725
Epb41l5,11.676895627,16.085172253,-5.641605719,-21.60474088,-30.42989001
Epc1,-13.53978802,-4.377361624,0,-11.85449539,0
Epc2,0,8.2628123733,0,0,-9.949063508
Epcam,0,0.9791444887,0,0,0
Epdr1,0,-20.00502895,-23.61160824,0,0
Epha1,0,-15.87689753,-36.47118354,0,0
Epha2,0,19.603991891,22.38020675,13.474284585,0
Epha3,0,0,-9.543592641,0,0
Epha7,0,-10.30633946,-12.3408348,-17.14425869,0
Ephb4,0,3.81499884,0,0,-9.634149115
Ephb6,0,0,-13.66478145,0,0
Ephx1,-13.02592158,-13.2518295,-47.08085328,-41.72483805,-39.51709665
Ephx2,0,0,0,0,-14.92040668
Ephx3,0,0,0,-11.59495748,-26.25558182
Ephx4,0,0,0,0,-11.02064903
Epm2aip1,7.6095161567,-32.25448863,-21.35166311,-13.36278227,-9.814961502
Epn2,-27.77687795,0,0,-16.29460462,-14.61097885
Epop,0,0,0,0,-12.9779194
Epor,-13.02592158,-13.36440572,-28.67048592,0,-14.43548953
Epp13,0,0,0,-31.60167008,0
Eppin,0,0,0,0,-31.33589587
Eppk1,0,20.293526377,24.283953977,0,0
Eprn,0,0,20.14278223,0,8.3830783367
Eprs,11.819827998,8.3565630727,0,0,0
Eps8,0,9.6667335693,7.5739317153,0,0
Eps15,0,0,0,-14.26988737,-10.59649796
Epsti1,8.5725062583,53.016281971,74.962794688,51.613187936,61.047545849
Eral1,9.1353233717,-1.862354023,0,0,0
Erap1,0,3.7562166093,21.14635272,19.547946952,14.806370258
Erbb3,0,-2.758650635,-17.91255567,-22.16018708,-26.65070594
Erbin,14.883876,16.073335215,0,-15.67018687,-9.200442476
Ercc4,0,-11.46649551,0,0,0
Ercc5,0,-4.79365878,0,0,0
Ercc6,0,0,-7.52248631,0,0
Ercc6l,0,0,0,40.538030105,68.268664438
Ercc6l2,0,1.4094725827,0,0,0
Erfe,0,0,17.570350789,25.502621625,0
Erg,0,0,-12.25167067,-11.55911914,-19.16008857
Ergic1,0,0,16.556671216,29.335274564,19.490537187
Ergic2,0,0,0,9.7450517503,8.1629739596
Erh,0,0,0,9.1212502603,19.426190598
Eri1,0,-5.919895003,0,11.975516575,18.265403321
Eri2,0,-6.470624123,0,9.7083075111,19.175196185
Eri3,0,-9.440817312,0,0,0
Erich3,0,17.913248778,26.018019729,-29.62578292,-48.42175367
Erlec1,0,0,0,-14.10031745,-6.590381145
Erlin1,-7.098904782,0,0,0,0
Erlin2,0,2.039271174,0,0,0
Ermard,-11.41787125,1.6777449747,-25.98777472,-16.28413023,-18.61480371
Ermn,0,1.8546269927,0,0,0
Ermp1,0,-15.74780149,-17.51592903,0,0
Ero1l,0,15.573252005,0,14.16519283,8.740377834
Ero1lb,12.570078187,2.898963662,-19.51172915,-29.37948377,-24.49810283
Erp29,0,0,0,0,7.1882623975
Erp44,0,7.3351582223,10.147266344,10.804010983,4.5455933627
Errfi1,0,13.525076205,14.304452633,0,0
Esam,0,0,0,0,-8.854304521
Esco1,8.5725062583,0,0,0,0
Esco2,0,0,0,47.107733196,82.074206151
Esd,0,0,15.892647412,15.921726495,10.366821668
Esm1,15.558584293,0,-42.1573152,-42.50023165,-41.25480314
Espl1,0,0,0,32.875059283,67.025421471
Esr2,0,0,0,-14.41561195,0
Esrp1,0,7.2521706581,0,0,0
Esrrg,0,0,0,-2.713307859,-1.293174021
Esyt1,0,0,11.439825867,0,12.604840534
Esyt2,0,7.5448132365,0,0,0
Esyt3,0,-23.59403064,-15.86273411,0,-15.24903206
Etaa1,0,-3.967509167,0,0,0
Etf1,0,14.311729269,15.405231582,10.733596722,0
Etfa,0,5.6469059387,0,0,0
Etfb,0,-11.70971354,-10.3641703,0,0
Etfbkmt,0,0,0,-10.32883103,-17.27064246
Etfdh,-8.09619576,0,0,0,0
Etfrf1,0,-0.033787772,-10.39265291,0,0
Etl4,0,1.7253990183,-17.14559514,-24.08140865,-24.67620685
